frame_id,obstacle_id,obstacle_class,stop_count,cuboid_x,cuboid_y,cuboid_z,obs_heading,obs_x,obs_y,obs_vx,obs_vy,obs_speed,rel_x,rel_y,dist_to_ego,rel_vx,rel_vy,ego_speed,ego_heading,ego_yaw_rate,dist_to_path,along_path_s,heading_vs_path,y_s1,y_s2,y_s3,y_s4,y_s5,y_s6,y_s9,y_s10,c_s1,c_s2,c_s3,c_s4,c_s5,c_s6,c_s9,c_s10
1774261601560,590,42,255,0.866247,0.300000,0.503549,180.048628,725.355498,380.099591,-0.000000,-0.000000,0.000000,270.197927,-241.736684,362.551436,-0.000001,-0.000001,0.000001,264.761405,-0.010405,82.954943,790.967359,-89.951373,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,1002,42,110,0.833523,0.300000,0.488536,239.380141,479.866718,711.121216,1.614170,-0.955401,1.875723,24.709146,89.284941,92.640934,1.614169,-0.955402,0.000001,264.761405,-0.010405,150.859497,339.935101,-120.619859,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,589,42,185,1.114989,0.300000,0.677922,8.992429,721.405225,425.787724,0.000000,-0.000001,0.000001,266.247653,-196.048551,330.640057,0.000000,-0.000002,0.000001,264.761405,-0.010405,57.543792,687.872894,53.992429,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,575,1,167,4.150422,0.000000,5.152970,232.577919,885.184109,629.545358,1.193565,-0.913279,1.502889,430.026537,7.709082,430.095632,1.193565,-0.913280,0.000001,264.761405,-0.010405,175.069117,623.076114,-74.291979,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,456,42,145,1.055685,0.300000,0.586395,20.021898,797.902324,695.131283,0.000000,-0.000000,0.000001,342.744752,73.295008,350.494113,0.000000,-0.000002,0.000001,264.761405,-0.010405,156.603534,578.378824,20.021898,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,514,42,255,1.119652,0.300000,0.678465,471.062546,817.818634,703.974396,-6.915703,-2.663355,7.410830,362.661062,82.138120,371.846362,-6.915703,-2.663356,0.000001,264.761405,-0.010405,174.800497,578.378824,111.062546,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,588,42,187,0.886817,0.300000,0.532002,227.436646,719.862356,400.757726,4.568306,-4.195383,6.202472,264.704784,-221.078549,344.883093,4.568306,-4.195384,0.000001,264.761405,-0.010405,76.333646,704.480803,-87.563354,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,319,42,114,0.666049,0.300000,0.419295,90.373543,608.760176,682.581634,-0.000000,-0.000026,0.000026,153.602604,60.745359,165.177961,-0.000001,-0.000028,0.000001,264.761405,-0.010405,122.319915,468.828559,90.373543,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,207,42,0,0.754502,0.300000,0.422451,264.639243,550.557042,706.540363,0.000000,0.000002,0.000002,95.399471,84.704087,127.576806,0.000000,0.000001,0.000001,264.761405,-0.010405,146.278643,410.625426,-95.360757,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,421,42,255,0.891063,0.300000,0.573285,191.042554,763.749346,670.629971,2.297000,-11.770361,11.992398,308.591774,48.793696,312.425524,2.297000,-11.770362,0.000001,264.761405,-0.010405,119.355960,578.378824,-168.957446,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,604,42,187,1.223177,0.300000,0.710648,177.425373,736.525174,431.234408,-0.164797,-3.664930,3.668633,281.367602,-190.601868,339.848200,-0.164797,-3.664931,0.000001,264.761405,-0.010405,43.000987,694.712926,-137.574627,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,420,42,143,1.245822,0.300000,0.858629,61.667680,764.614349,689.595136,0.000001,-0.000003,0.000004,309.456777,67.758861,316.788194,0.000001,-0.000005,0.000001,264.761405,-0.010405,137.372430,578.378824,61.667680,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,272,42,129,0.660174,0.300000,0.360036,80.997179,631.333266,704.540217,0.000003,-0.000027,0.000027,176.175694,82.703942,194.622242,0.000002,-0.000028,0.000001,264.761405,-0.010405,144.278497,491.401649,80.997179,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,366,42,255,0.692739,0.300000,0.546404,268.541926,618.469095,662.034762,0.000000,0.000042,0.000042,163.311523,40.198487,168.186123,-0.000000,0.000041,0.000001,264.761405,-0.010405,101.773043,478.537478,-91.458074,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,367,42,255,0.753352,0.300000,0.459285,84.938972,618.687541,670.043026,-0.000000,0.000000,0.000000,163.529969,48.206750,170.487365,-0.000000,-0.000001,0.000001,264.761405,-0.010405,109.781306,478.755924,84.938972,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,513,42,255,0.833699,0.300000,0.463090,259.140885,836.989192,703.150810,0.000000,0.000001,0.000001,381.831620,81.314534,390.393954,0.000000,-0.000001,0.000001,264.761405,-0.010405,185.746973,578.378824,-100.859115,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,571,1,160,4.670794,4.500000,7.023421,152.469384,898.272980,671.181349,-2.110184,-4.048346,4.565302,443.115408,49.345074,445.854462,-2.110184,-4.048347,0.000001,264.761405,-0.010405,210.521809,597.620644,-154.400513,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774261601560,497,42,146,1.211989,0.300000,0.625440,370.965009,783.059215,702.924759,2.159143,0.974510,2.368875,327.901643,81.088483,337.779262,2.159143,0.974509,0.000001,264.761405,-0.010405,156.668907,578.378824,10.965009,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
